Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
MicroRNAs in cancer_Homo sapiens_hsa05206,104/297,0.9328873308533899,1.0,0,0,0.8969476182590936,0.06231170940811968,IRS1;TNC;IRS2;GLS;CRKL;RASSF1;RPS6KA5;CCND2;MYC;STMN1;EP300;TNR;SOX4;PRKCG;PDGFRB;PDGFRA;MAP2K1;MAP2K2;PRKCB;PRKCE;TPM1;PRKCA;DICER1;CDC25C;CDC25B;FOXP1;CCNE2;CCNE1;FSCN1;COMMD3-BMI1;ZFPM2;EZR;RAF1;TP53;NOTCH2;SHC4;NOTCH3;DNMT1;ABCB1;NOTCH1;SHC1;CDCA5;PIK3R2;BCL2L11;ABL1;HMOX1;PLCG1;MCL1;CREBBP;FZD3;RDX;HMGA2;NFKB1;HNRNPK;CDK6;MDM2;GRB2;ATM;MDM4;FGFR3;EZH2;CDKN1A;CDKN1B;BMPR2;PTEN;BRCA1;IKBKB;RPTOR;CASP3;APC2;ABCC1;DNMT3A;KIF23;SIRT1;ZEB2;ZEB1;PIK3CA;ITGA5;SOS1;SOS2;MET;CRK;CD44;HDAC4;TNXB;ROCK1;HDAC1;MAPK7;ERBB3;ERBB2;E2F1;IGF2BP1;MAPK1;PAK4;STAT3;MTOR;VEGFA;MARCKS;APC;PDCD4;SPRY2;KRAS;VIM;RECK,KEGG_2016
Renin-angiotensin system_Homo sapiens_hsa04614,6/23,0.935267490001696,1.0,0,0,0.6682109764789735,0.04471848608660711,NLN;MME;ATP6AP2;PREP;LNPEP;THOP1,KEGG_2016
One carbon pool by folate_Homo sapiens_hsa00670,5/20,0.9395132303640836,1.0,0,0,0.6403688524590163,0.03995477579518107,ALDH1L1;ATIC;MTHFD1L;MTHFD1;GART,KEGG_2016
Ether lipid metabolism_Homo sapiens_hsa00565,13/45,0.9419704641862986,1.0,0,0,0.7399817850637521,0.0442371169419483,PLA2G4C;LPCAT1;PLA2G4A;PLA2G6;PLD1;PLD2;AGPS;LPCAT2;CEPT1;ENPP6;PAFAH1B3;PAFAH1B2;PAFAH1B1,KEGG_2016
Phenylalanine metabolism_Homo sapiens_hsa00360,4/17,0.9454728389376991,1.0,0,0,0.6027000964320154,0.03379346550254237,MAOB;GOT1;MAOA;GOT2,KEGG_2016
"Glycine, serine and threonine metabolism_Homo sapiens_hsa00260",11/40,0.9543868414991644,1.0,0,0,0.7044057377049181,0.03288602397511799,GAMT;GRHPR;MAOB;MAOA;PSAT1;PGAM1;PGAM2;PHGDH;BPGM;SDSL;ALDH7A1,KEGG_2016
Tryptophan metabolism_Homo sapiens_hsa00380,11/40,0.9543868414991644,1.0,0,0,0.7044057377049181,0.03288602397511799,ALDH3A2;TPH2;HADHA;MAOB;MAOA;HAAO;CAT;HADH;ALDH7A1;ACAT2;ALDH9A1,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,46/142,0.958182965642901,1.0,0,0,0.8297737243130916,0.0354450559683951,COX7B;NDUFB7;NDUFB10;UQCRB;UBA7;NDUFB5;LRRK2;COX4I1;NDUFB4;HTRA2;NDUFB1;UBE2L6;PARK7;COX7C;UQCRH;GNAI1;UBE2J1;ADCY5;GNAI2;CASP9;UCHL1;CASP3;UQCRFS1;NDUFV3;DRD1;PRKACA;PRKACB;SLC18A1;SNCA;GPR37;SNCAIP;SEPT5;GNAL;NDUFS8;TH;UQCRQ;NDUFS5;PPIF;VDAC3;VDAC2;CYCS;VDAC1;UBA1;UQCRC2;SLC25A5;SLC25A4,KEGG_2016
Butanoate metabolism_Homo sapiens_hsa00650,7/28,0.9607760244156236,1.0,0,0,0.6403688524590163,0.02562369512036532,HADHA;HMGCS1;GAD1;ACSM4;HADH;HMGCLL1;ACAT2,KEGG_2016
Taurine and hypotaurine metabolism_Homo sapiens_hsa00430,2/11,0.9652809334931696,1.0,0,0,0.4657228017883756,0.01645682620171332,GGT7;GAD1,KEGG_2016
Cyanoamino acid metabolism_Homo sapiens_hsa00460,1/7,0.9687362453131141,1.0,0,0,0.3659250585480093,0.011622839871868169,GGT7,KEGG_2016
Maturity onset diabetes of the young_Homo sapiens_hsa04950,6/26,0.9731781292618,1.0,0,0,0.5911097099621689,0.016071174342071354,HNF4G;HES1;PAX6;NKX6-1;NKX2-2;FOXA2,KEGG_2016
Complement and coagulation cascades_Homo sapiens_hsa04610,23/79,0.9748669875110468,1.0,0,0,0.7457460053953102,0.01898239806612436,FGB;FGA;SERPINA1;SERPIND1;C1R;SERPINC1;ITGB2;F2R;CFI;C5AR1;F13A1;PLG;CLU;F3;KNG1;F5;C3;VTN;F9;C3AR1;CD59;VSIG4;CD46,KEGG_2016
Malaria_Homo sapiens_hsa05144,13/49,0.9764927161438588,1.0,0,0,0.6795751087320174,0.016165724422406203,GYPA;LRP1;GYPC;SDC2;ITGB2;HBB;HBA2;ITGAL;THBS2;IL1B;PECAM1;MET;MYD88,KEGG_2016
Drug metabolism - other enzymes_Homo sapiens_hsa00983,12/46,0.9772074861091348,1.0,0,0,0.6682109764789735,0.015406458606398206,UCK2;UCK1;TPMT;IMPDH1;IMPDH2;DPYD;GMPS;UPP1;HPRT1;UMPS;TYMP;UCKL1,KEGG_2016
Steroid biosynthesis_Homo sapiens_hsa00100,4/20,0.9803985340906788,1.0,0,0,0.5122950819672131,0.010141456221743488,SOAT1;CYP51A1;DHCR7;LIPA,KEGG_2016
Starch and sucrose metabolism_Homo sapiens_hsa00500,15/56,0.98044421423451,1.0,0,0,0.6861094847775175,0.013550339980964488,GPI;PYGB;GBE1;PYGM;PYGL;HK2;PGM2L1;HK1;HK3;GYS1;UGDH;UGP2;ENPP1;PGM2;PGM1,KEGG_2016
Other types of O-glycan biosynthesis_Homo sapiens_hsa00514,7/31,0.9836187561528941,1.0,0,0,0.578397673188789,0.009553336493206485,POMT2;B4GALT1;POMT1;COLGALT1;POMGNT1;OGT;FUT4,KEGG_2016
Primary bile acid biosynthesis_Homo sapiens_hsa00120,3/17,0.98502862281347,1.0,0,0,0.4520250723240116,0.00681860815680708,ACOT8;ACOX2;HSD17B4,KEGG_2016
Tyrosine metabolism_Homo sapiens_hsa00350,8/35,0.9864325905749131,1.0,0,0,0.585480093676815,0.007997826557385018,ADH4;MAOB;GOT1;TH;MAOA;GOT2;ADH7;ADH5,KEGG_2016
alpha-Linolenic acid metabolism_Homo sapiens_hsa00592,5/25,0.9878961829978464,1.0,0,0,0.5122950819672131,0.006238557731938969,ACOX1;PLA2G4C;PLA2G4A;ACOX3;PLA2G6,KEGG_2016
Fatty acid elongation_Homo sapiens_hsa00062,5/25,0.9878961829978464,1.0,0,0,0.5122950819672131,0.006238557731938969,HADHA;ACOT7;ELOVL5;TECR;HADH,KEGG_2016
RNA polymerase_Homo sapiens_hsa03020,7/32,0.987910591918692,1.0,0,0,0.5603227459016393,0.006815250013579062,POLR2A;POLR3GL;POLR3C;POLR1A;TWISTNB;POLR3E;POLR3G,KEGG_2016
Taste transduction_Homo sapiens_hsa04742,23/83,0.98861877756868,1.0,0,0,0.709806438870235,0.008124788179230237,HCN4;CHRM3;GABBR2;GABBR1;PDE1C;PDE1B;PDE1A;GABRA4;GABRA3;HTR1A;CACNA1A;ITPR3;CACNA1C;ADCY8;GRM1;ADCY6;SCN9A;P2RY1;PRKACA;SCN2A;PRKACB;PLCB2;SCN3A,KEGG_2016
Pentose and glucuronate interconversions_Homo sapiens_hsa00040,8/36,0.9898971328639564,1.0,0,0,0.5692167577413478,0.00577996781087672,ALDH3A2;UGDH;UGP2;AKR1A1;SORD;AKR1B1;CRYL1;XYLB,KEGG_2016
Staphylococcus aureus infection_Homo sapiens_hsa05150,14/56,0.9907838634027883,1.0,0,0,0.6403688524590163,0.005929090632650786,SELPLG;C1R;ITGB2;CFI;C5AR1;PTAFR;FPR1;PLG;ITGAL;C3;FCGR3A;C3AR1;FCGR1A;FCGR2B,KEGG_2016
Sphingolipid metabolism_Homo sapiens_hsa00600,11/47,0.9923681353413262,1.0,0,0,0.5994942448552494,0.004592807159666937,SMPD3;NEU3;CERS4;SGPL1;SMPD4;CERS6;SPHK2;GBA2;SGPP1;CERS1;CERS2,KEGG_2016
Glycosaminoglycan biosynthesis - keratan sulfate_Homo sapiens_hsa00533,2/15,0.9936849558085572,1.0,0,0,0.34153005464480873,0.0021636162671319274,FUT8;B4GALT1,KEGG_2016
Lysosome_Homo sapiens_hsa04142,35/123,0.994666062464636,1.0,0,0,0.7288751166200186,0.0038981799342239693,CLTC;CLTB;AP4E1;CLTA;TCIRG1;LIPA;GGA2;GGA1;AP3M1;CLN3;GGA3;CTSL;AP1G1;LAMP2;ATP6V0A2;AP1S1;ATP6V1H;AP3S1;ATP6V0A1;AP1M1;ABCA2;HGSNAT;ATP6AP1;ENTPD4;SORT1;SLC11A1;SLC11A2;AP1B1;AP3D1;AP3B1;MCOLN1;AP4B1;AP3B2;IGF2R;ATP6V0D1,KEGG_2016
Porphyrin and chlorophyll metabolism_Homo sapiens_hsa00860,9/42,0.9953379710775684,1.0,0,0,0.548887587822014,0.0025649133160778807,ALAD;HEPH;UROD;UROS;HMOX1;BLVRB;EPRS;CP;BLVRA,KEGG_2016
Ribosome_Homo sapiens_hsa03010,39/137,0.9963520543759294,1.0,0,0,0.7291791312672009,0.0026648694310932213,RPL5;RPL30;RPL3;RPL10;RPL34;RPLP1;RPL12;RPLP0;RPL11;RPS27L;RPS15;RPL7A;RPS17;RPS16;RPL18A;RPS3;RPLP2;RPL13;RPL37;RPL15;RPS2;RPS10;RPL17;RPS13;RPS7;RPS8;RPS6;RPSA;RPS3A;RPL23A;MRPL21;RPS26;RPS28;RPS27;RPS29;RPL27A;RPL24;RPL27;RPS20,KEGG_2016
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis_Homo sapiens_hsa00563,4/25,0.9968656765337924,1.0,0,0,0.4098360655737705,0.001286576125425709,PIGB;PGAP1;PIGK;PIGW,KEGG_2016
Protein digestion and absorption_Homo sapiens_hsa04974,23/90,0.9975195703272756,1.0,0,0,0.65459927140255,0.0016257045139403522,SLC36A1;COL18A1;MME;ATP1A3;ATP1B3;SLC3A2;ATP1A2;SLC16A10;ATP1B2;SLC1A5;ATP1A1;ATP1B1;SLC8A1;SLC8A2;SLC8A3;COL3A1;SLC7A7;SLC7A8;COL4A2;KCNQ1;COL4A5;COL9A2;SLC38A2,KEGG_2016
Fat digestion and absorption_Homo sapiens_hsa04975,8/41,0.9978555189152672,1.0,0,0,0.4998000799680128,0.001072962703386889,ABCA1;DGAT1;GOT2;APOA1;APOA4;APOB;ACAT2;SLC27A4,KEGG_2016
N-Glycan biosynthesis_Homo sapiens_hsa00510,10/49,0.9984012248849464,1.0,0,0,0.5227500836400134,0.0008364286340662326,FUT8;GANAB;B4GALT1;ALG9;MAN2A1;RPN1;MAN1C1;ALG3;STT3B;DDOST,KEGG_2016
Ascorbate and aldarate metabolism_Homo sapiens_hsa00053,4/27,0.998543667184574,1.0,0,0,0.3794778384942319,0.0005530488383302782,ALDH3A2;UGDH;ALDH7A1;ALDH9A1,KEGG_2016
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate_Homo sapiens_hsa00532,2/20,0.9993072096954744,1.0,0,0,0.2561475409836065,0.00017751803140963741,CSGALNACT1;XYLT1,KEGG_2016
Graft-versus-host disease_Homo sapiens_hsa05332,7/41,0.9993710685651918,1.0,0,0,0.4373250699720112,0.00027513401302196687,IL1A;IL1B;HLA-B;HLA-C;FAS;HLA-A;HLA-E,KEGG_2016
Glycosphingolipid biosynthesis - ganglio series_Homo sapiens_hsa00604,1/15,0.9994032017055152,1.0,0,0,0.17076502732240434,0.00010194269970494948,SLC33A1,KEGG_2016
Rheumatoid arthritis_Homo sapiens_hsa05323,21/90,0.9994737731006568,1.0,0,0,0.5976775956284153,0.0003145968098679764,ATP6V1A;ATP6V1G1;JUN;FLT1;ATP6V1G2;CSF1;ATP6AP1;ITGB2;TCIRG1;FOS;TNFRSF11A;ITGAL;VEGFA;IL1A;CTSL;IL1B;ATP6V1B2;ATP6V0A2;ATP6V1H;ATP6V0D1;ATP6V0A1,KEGG_2016
Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601,3/26,0.999610780481881,1.0,0,0,0.2955548549810845,0.00011505811111756069,B4GALT1;B3GNT5;FUT4,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,19/88,0.9998445286042936,1.0,0,0,0.5530458271236961,8.598949125890022e-05,CSF1R;GYPA;IL4R;CSF1;TFRC;ITGA4;MME;ITGA3;GP1BB;GP1BA;IL1A;IL1B;KIT;CD59;ITGA5;FCGR1A;CD34;CD33;CD44,KEGG_2016
Glycosaminoglycan biosynthesis - heparan sulfate / heparin_Homo sapiens_hsa00534,2/24,0.9998845447039664,1.0,0,0,0.21345628415300544,2.4646081264830647e-05,GLCE;XYLT1,KEGG_2016
Linoleic acid metabolism_Homo sapiens_hsa00591,3/29,0.9998893766618548,1.0,0,0,0.26498021481062745,2.9314617375083576e-05,PLA2G4C;PLA2G4A;PLA2G6,KEGG_2016
Allograft rejection_Homo sapiens_hsa05330,5/38,0.9998965240301658,1.0,0,0,0.3370362381363244,3.4876956104969064e-05,HLA-B;HLA-C;FAS;HLA-A;HLA-E,KEGG_2016
Glycosaminoglycan degradation_Homo sapiens_hsa00531,1/19,0.999915594345032,1.0,0,0,0.13481449525452974,1.1379586028620715e-05,HGSNAT,KEGG_2016
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080,78/277,0.999941535015194,1.0,0,0,0.7212818843581701,4.217096718425008e-05,GABRB3;CHRM2;GABRB2;CHRM3;OXTR;VIPR2;CHRM1;THRA;NPY2R;PTH1R;HTR2A;NR3C1;ADRA1B;LTB4R;GRM1;GRM3;EDNRA;CYSLTR1;GRM5;HTR7;EDNRB;CCKAR;ADORA3;C3AR1;ADORA1;LEPR;GRID2;GRID1;F2R;NPY1R;TACR1;OPRM1;SSTR2;ADRA2A;CCKBR;PARD3;APLNR;PTGER4;GRIA1;GRIA2;ADCYAP1R1;CALCRL;PTAFR;C5AR1;LPAR1;FPR1;OPRL1;ADRB1;PLG;ADRB2;MCHR1;P2RY8;GRIN2A;HRH1;HRH3;CNR1;P2RY1;KISS1R;S1PR1;S1PR3;DRD1;S1PR2;S1PR5;NTSR1;GRIA3;GRIA4;GABBR2;GABBR1;GABRA4;GABRA3;HTR1A;GRIN2B;GRIN2D;GRIN1;P2RX7;GLRB;LPAR6;F2RL1,KEGG_2016
Mucin type O-Glycan biosynthesis_Homo sapiens_hsa00512,3/31,0.9999515602007684,1.0,0,0,0.2478847170809096,1.2007776757485952e-05,GALNT7;GALNT15;GALNT2,KEGG_2016
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321,11/65,0.9999665523330972,1.0,0,0,0.4334804539722573,1.4499152316112103e-05,IL1A;JUN;IL4R;IFNGR1;STAT1;IFNGR2;IL1B;STAT3;NFATC1;RELA;NFKB1,KEGG_2016
Phototransduction_Homo sapiens_hsa04744,2/27,0.9999686706268044,1.0,0,0,0.18973891924711594,5.9444945299546124e-06,GNB1;CALM2,KEGG_2016
Arachidonic acid metabolism_Homo sapiens_hsa00590,10/62,0.9999736098889168,1.0,0,0,0.4131411951348493,1.0902985898785953e-05,CBR1;GPX1;FAM213B;CYP2U1;PTGES3;PLA2G4C;AKR1C3;PLA2G4A;PLA2G6;CBR3,KEGG_2016
Oxidative phosphorylation_Homo sapiens_hsa00190,29/133,0.9999881012635298,1.0,0,0,0.558517194625909,6.64568845067109e-06,ATP6V1A;COX7B;NDUFB7;NDUFB10;UQCRB;NDUFB5;COX4I1;NDUFB4;NDUFB1;TCIRG1;ATP12A;COX7C;UQCRH;ATP6V0A2;ATP6V1H;UQCRFS1;NDUFV3;ATP6V0A1;ATP6V1G1;ATP6V1G2;ATP6AP1;ATP4A;NDUFS8;PPA2;UQCRQ;NDUFS5;ATP6V1B2;UQCRC2;ATP6V0D1,KEGG_2016
Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980,12/73,0.999988841324604,1.0,0,0,0.421064450931956,4.6985477435897595e-06,CBR1;ADH4;GSTM3;AKR7A2;GSTO1;GSTP1;MGST3;EPHX1;ADH7;ADH5;CBR3;GSTM5,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,385/1239,0.9999912280912914,1.0,0,0,0.7959386866722238,6.981932119633467e-06,PI4K2B;PGAP1;XYLT1;ENO1;EPRS;ENO2;ENO3;GLS;NAMPT;PLCE1;XYLB;GAMT;ACOT8;GLCE;MTHFD1;UQCRC2;HPRT1;PI4K2A;MTMR1;TPH2;MTMR2;MTMR3;RPN1;MTMR4;PLA2G6;ADH7;SDSL;MTMR6;ADH5;MTMR7;ADH4;LDHB;LDHA;HLCS;PNPO;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;PMM1;PRDX6;GLUD1;UCK2;UCK1;QARS;FASN;PLCH1;PLCH2;GPI;PYGB;MOCS2;MTMR14;LPCAT1;PYGM;PYGL;PIGW;PFAS;SMPD3;ATIC;SMPD4;IMPA1;ENOPH1;TPI1;SPHK2;PGAM1;PGAM2;ITPK1;ITPKB;PIGB;ITPKC;HADHA;PLCB3;PLCB4;DPYD;AGPS;ITPKA;PIGK;ACSBG1;TKT;PLCB1;PAFAH1B3;GART;PLCB2;PAFAH1B2;MGLL;PAFAH1B1;FH;PAPSS1;FAM213B;CEPT1;CKB;MDH1;CKM;MDH2;CKMT1A;GSS;DHRS3;NMNAT1;ETNK2;LPCAT2;PLCD3;PLCD1;DGKG;DGKD;DGKB;DGKA;UROD;NUDT12;CSGALNACT1;PCYT2;DGAT1;GPT2;PGD;DGKZ;ACLY;DGKQ;DGKI;DGKH;DNMT1;UQCRB;AK1;GMPS;AK2;AK4;AK5;ACAT2;UQCRH;AK9;MTM1;PMVK;PGK1;PGK2;NADK;GOT1;POLR3GL;UROS;GFPT2;GOT2;GFPT1;SYNJ2;UCKL1;SYNJ1;UQCRQ;ACO1;ACO2;DHCR7;COX4I1;APIP;TCIRG1;PIK3C2A;PIK3C2B;ALAD;NADK2;SPR;PIP5KL1;PGM3;PGM2;PGLS;UPP1;PGM1;CERS4;CERS6;HMGCS1;DNMT3A;SORD;BPGM;DDOST;COASY;PKM;PCCA;RRM2B;POLR1A;IMPAD1;PIK3C3;DCTPP1;GAPDH;CERS1;CERS2;ALDH9A1;PRPS1;ACSS3;NDUFB7;ACSS2;NDUFB5;NDUFB4;NDUFB1;SRM;GANAB;POLR2A;DUT;CYP51A1;MBOAT2;TRIT1;ASS1;PFKL;NAGK;SUCLA2;PC;POLR3C;PSAT1;IMPDH1;IMPDH2;POLR3G;PFKM;PFKP;PANK4;AHCYL2;PANK2;AHCYL1;CMAS;ACSM4;GBA2;PNP;FLAD1;SEPHS2;GLUL;MCCC2;PDHX;ATP6V1G1;ALG9;ATP6V1G2;MCCC1;ACSL6;TALDO1;ALG3;ACSL4;ACSL3;CMBL;INPP4A;INPP4B;CYP2U1;LAP3;ATP6V0D1;ALDH7A1;CDS1;MAOB;MAOA;PTDSS2;PTDSS1;SGPL1;INPP5A;INPP5E;INPP5J;ATP6V0A2;RIMKLA;HMGCLL1;PCK2;ATP6V0A1;SLC33A1;PAICS;POLA1;ALDH6A1;POLA2;TH;CDS2;COX7B;GBE1;AKR1B1;COX7C;THTPA;REV3L;PHGDH;DLAT;NANS;AASS;CBR1;PCYT1B;PCYT1A;AKR1A1;NME3;AMPD2;NME4;AMPD3;APRT;NME1;UGDH;B3GNT5;ALDOC;ALDOA;UMPS;INPP1;HAAO;HSD17B4;PTS;TRAK2;TYMP;NT5C;MTHFD1L;TWISTNB;CBR3;GAD1;PTGES3;AKR1C3;ALDH4A1;GPAM;PNPLA2;GDA;GALNT15;CNDP2;ENPP1;HADH;G6PD;ALDH3A2;CMPK1;ATP6V1A;NNMT;NDUFB10;PLD1;ACACB;ACACA;FUT4;PLD2;NME1-NME2;FUT8;MAN2A1;ATP6V1H;NDUFV3;MPST;GGT7;PDHA1;IDH1;IDH2;QDPR;GRHPR;GCLC;PI4KA;ALPL;CYCS;CRYL1;STT3B;PI4KB;GCLM;B4GALT1;HK2;HK1;HK3;NAPRT;DBT;UQCRFS1;NOS1;POLE;HIBCH;BCKDHA;HGSNAT;ATP6AP1;PLA2G4C;CAD;PLA2G4A;CTPS2;CTPS1;MUT;DCK;NDUFS8;ACOX2;ACOX1;NDUFS5;ALDH1A1;ATP6V1B2;MVD;ACOX3;AGPAT5;PDXK;MVK;GALT;HMGCR;MAT2B;NT5C2;AGPAT3;AGPAT4;POLD3;UGP2;MAT2A;GMDS;MAN1C1;GALNT7;RRM2;GALNT2;NOS3;POLE4;RPIA;GNPDA1;SCLY;LPIN1;LPIN2;LPIN3,KEGG_2016
Olfactory transduction_Homo sapiens_hsa04740,23/415,0.9999932168934034,1.0,0,0,0.14196128777404698,9.629418134384908e-07,CAMK2B;CAMK2D;PDE1C;PDE1B;PDE1A;PDE2A;CAMK2A;ADCY3;ARRB1;ARRB2;SLC8A1;SLC8A2;SLC8A3;GNAL;GNG7;GNB1;PRKG2;CNGA3;PRKACA;PRKACB;CALM2;CAMK2G;PRKG1,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,44/265,0.9999939731193104,1.0,0,0,0.4253015774822146,2.5632495887547247e-06,CX3CR1;CSF1R;CTF1;BMPR2;FLT1;CSF1;MPL;CXCR4;IL1RAP;TNFRSF11A;ACVR1B;LEPR;TNFRSF8;TNFRSF14;IL13RA1;ACVR1;CCR1;PDGFRB;IFNAR2;NGFR;PDGFRA;IL4R;IFNGR1;IL10RB;IFNGR2;TNFRSF19;LIFR;PPBP;OSMR;TGFBR1;ACVR2A;IL17RA;VEGFA;TGFBR2;IL1A;IL1B;KIT;FAS;ACKR3;PLEKHO2;IL6ST;MET;TNFRSF21;IFNAR1,KEGG_2016
Drug metabolism - cytochrome P450_Homo sapiens_hsa00982,10/69,0.9999941026637416,1.0,0,0,0.3712283202660964,2.189264688687301e-06,ADH4;GSTM3;MAOB;GSTO1;MAOA;GSTP1;MGST3;ADH7;ADH5;GSTM5,KEGG_2016
Systemic lupus erythematosus_Homo sapiens_hsa05322,18/135,0.999995030942852,1.0,0,0,0.34153005464480873,1.6970865757444402e-06,SSB;H2AFY;ACTN2;C1R;ACTN1;H3F3A;H2AFX;ACTN4;GRIN2B;TROVE2;C3;GRIN2A;FCGR3A;HIST2H4B;H2AFY2;SNRPD1;FCGR1A;TRIM21,KEGG_2016
Chemical carcinogenesis_Homo sapiens_hsa05204,11/82,0.9999956775946394,1.0,0,0,0.3436125549780088,1.4852359595166815e-06,CBR1;ADH4;GSTM3;GSTO1;GSTP1;MGST3;EPHX1;ARNT;ADH7;ADH5;GSTM5,KEGG_2016
Retinol metabolism_Homo sapiens_hsa00830,7/65,0.9999959942021934,1.0,0,0,0.27585119798234553,1.1050063370354447e-06,ADH4;DGAT1;RETSAT;ALDH1A1;ADH7;ADH5;DHRS3,KEGG_2016
Autoimmune thyroid disease_Homo sapiens_hsa05320,5/53,0.9999961092659104,1.0,0,0,0.2416486235694401,9.401923664405182e-07,HLA-B;HLA-C;FAS;HLA-A;HLA-E,KEGG_2016
Steroid hormone biosynthesis_Homo sapiens_hsa00140,1/58,0.9999962129783649,1.0,0,0,0.044163369135104574,1.672479510728812e-07,AKR1C3,KEGG_2016
Intestinal immune network for IgA production_Homo sapiens_hsa04672,2/48,0.9999964540459084,1.0,0,0,0.10672814207650272,3.78453763084689e-07,ITGA4;CXCR4,KEGG_2016
Asthma_Homo sapiens_hsa05310,1/31,0.9999967711022144,1.0,0,0,0.08262823902696985,2.667985687542599e-07,FCER1G,KEGG_2016
